scenario_name,scenario_var,model_ver,Code,Long.Name,survival
seabirds predation,1_2,3,CSY,Chinook Skagit Yearling,0.1449470038593238
seabirds predation,1_2,3,CYE,Chinook other Yearling,0.2094498591681799
seabirds predation,1_2,3,PIS,Pink Salmon Subyearling,0.8003035376192381
seabirds predation,1_2,3,SAF,Strait of Georgia salmonids,0.1833562627832373
seabirds predation,1_2,3,SAL,Other salmonids,0.6272676145905088
seabirds predation,1_2,4,CDS,Chinook Duwamish Subyearling,0.19727153568540226
seabirds predation,1_2,4,CHC,Chinook Hood Canal Subyearling,9.730805691184405e-5
seabirds predation,1_2,4,CHS,Chinook Hatch Subyearling,0.23995891930187094
seabirds predation,1_2,4,CHY,Chinook Hatch Yearling,0.2385715297454485
seabirds predation,1_2,4,CKS,Chinook other Subyearling,0.255120282443402
seabirds predation,1_2,4,CMF,Chum Fall Subyearling,0.4646325747616108
seabirds predation,1_2,4,CMH,Chum Hood Canal summer run Subyearling,0.49939498652809433
seabirds predation,1_2,4,CMS,Chum Hatch Subyearling,0.7105875282604874
seabirds predation,1_2,4,CNS,Chinook Nisqually Subyearling,0.2979993586191104
seabirds predation,1_2,4,CNY,Chinook Nisqually Yearling,0.0766096005457905
seabirds predation,1_2,4,COD,Coho Deep South Yearling,0.19340250329299633
seabirds predation,1_2,4,COH,Coho Hatch Yearling,0.2557126436883319
seabirds predation,1_2,4,COS,Coho Skagit Yearling,0.4456689443356823
seabirds predation,1_2,4,COY,Coho other Yearling,0.6539947323197591
seabirds predation,1_2,4,CSN,Chinook Snohomish Subyearling,0.07841614718536351
seabirds predation,1_2,4,CSS,Chinook Skagit Subyearling,0.007195834288604666
seabirds predation,1_2,4,CSY,Chinook Skagit Yearling,0.14450934799366227
seabirds predation,1_2,4,CYE,Chinook other Yearling,0.20959946479069674
seabirds predation,1_2,4,PIS,Pink Salmon Subyearling,0.8008185482960024
seabirds predation,1_2,4,SAF,Strait of Georgia salmonids,0.18221452619117784
seabirds predation,1_2,4,SAL,Other salmonids,0.6277025447113338
seabirds predation,1_2,5,CDS,Chinook Duwamish Subyearling,0.19062725880820575
seabirds predation,1_2,5,CHC,Chinook Hood Canal Subyearling,3.3157848787356497e-4
seabirds predation,1_2,5,CHS,Chinook Hatch Subyearling,0.27083313425153
seabirds predation,1_2,5,CHY,Chinook Hatch Yearling,0.29427192531251717
seabirds predation,1_2,5,CKS,Chinook other Subyearling,0.2787256857064481
seabirds predation,1_2,5,CMF,Chum Fall Subyearling,0.7325338500736963
seabirds predation,1_2,5,CMH,Chum Hood Canal summer run Subyearling,0.6037802912581568
seabirds predation,1_2,5,CMS,Chum Hatch Subyearling,0.7325287027486479
seabirds predation,1_2,5,CNS,Chinook Nisqually Subyearling,0.14683780876341543
seabirds predation,1_2,5,CNY,Chinook Nisqually Yearling,0.07427015913268883
seabirds predation,1_2,5,COD,Coho Deep South Yearling,0.19494514575900312
seabirds predation,1_2,5,COH,Coho Hatch Yearling,0.2489409773681582
seabirds predation,1_2,5,COS,Coho Skagit Yearling,0.49929218999848035
seabirds predation,1_2,5,COY,Coho other Yearling,0.6534584199210016
seabirds predation,1_2,5,CSN,Chinook Snohomish Subyearling,0.09310692533768707
seabirds predation,1_2,5,CSS,Chinook Skagit Subyearling,0.0068386018489264835
seabirds predation,1_2,5,CSY,Chinook Skagit Yearling,0.14413547855024234
seabirds predation,1_2,5,CYE,Chinook other Yearling,0.20765181795524063
seabirds predation,1_2,5,PIS,Pink Salmon Subyearling,0.7879946172440884
seabirds predation,1_2,5,SAF,Strait of Georgia salmonids,0.19028997805744857
seabirds predation,1_2,5,SAL,Other salmonids,0.6374597586575653
seabirds predation,1_2,6,CDS,Chinook Duwamish Subyearling,0.16327270864205895
seabirds predation,1_2,6,CHC,Chinook Hood Canal Subyearling,2.3488635801847916e-4
seabirds predation,1_2,6,CHS,Chinook Hatch Subyearling,0.27368658072066754
seabirds predation,1_2,6,CHY,Chinook Hatch Yearling,0.30555350087482347
seabirds predation,1_2,6,CKS,Chinook other Subyearling,0.3110732936820996
seabirds predation,1_2,6,CMF,Chum Fall Subyearling,0.732283156269318
seabirds predation,1_2,6,CMH,Chum Hood Canal summer run Subyearling,0.6045919242152001
seabirds predation,1_2,6,CMS,Chum Hatch Subyearling,0.7324981869879965
seabirds predation,1_2,6,CNS,Chinook Nisqually Subyearling,0.13631499609094402
seabirds predation,1_2,6,CNY,Chinook Nisqually Yearling,0.06784758065434979
seabirds predation,1_2,6,COD,Coho Deep South Yearling,0.19689325211734451
seabirds predation,1_2,6,COH,Coho Hatch Yearling,0.24601972887210352
seabirds predation,1_2,6,COS,Coho Skagit Yearling,0.48029904138095497
seabirds predation,1_2,6,COY,Coho other Yearling,0.6482747800777273
seabirds predation,1_2,6,CSN,Chinook Snohomish Subyearling,0.0924107259452558
seabirds predation,1_2,6,CSS,Chinook Skagit Subyearling,0.011969128900362301
seabirds predation,1_2,6,CSY,Chinook Skagit Yearling,0.1930779608899314
seabirds predation,1_2,6,CYE,Chinook other Yearling,0.30231271063211895
seabirds predation,1_2,6,PIS,Pink Salmon Subyearling,0.7674113971320693
seabirds predation,1_2,6,SAF,Strait of Georgia salmonids,0.19087249949126076
seabirds predation,1_2,6,SAL,Other salmonids,0.7059180696469161
seabirds predation,1_2,7,CDS,Chinook Duwamish Subyearling,0.12371901765915645
seabirds predation,1_2,7,CHC,Chinook Hood Canal Subyearling,1.5438085278770448e-5
seabirds predation,1_2,7,CHS,Chinook Hatch Subyearling,0.22835932216283314
seabirds predation,1_2,7,CHY,Chinook Hatch Yearling,0.2180213917667263
seabirds predation,1_2,7,CKS,Chinook other Subyearling,0.2400551925344939
seabirds predation,1_2,7,CMF,Chum Fall Subyearling,0.5425596423499858
seabirds predation,1_2,7,CMH,Chum Hood Canal summer run Subyearling,0.49581035567422865
seabirds predation,1_2,7,CMS,Chum Hatch Subyearling,0.7171995968857231
seabirds predation,1_2,7,CNS,Chinook Nisqually Subyearling,0.13097800009125543
seabirds predation,1_2,7,CNY,Chinook Nisqually Yearling,0.09889297803728164
seabirds predation,1_2,7,COD,Coho Deep South Yearling,0.21352923989255237
seabirds predation,1_2,7,COH,Coho Hatch Yearling,0.2698125317402232
seabirds predation,1_2,7,COS,Coho Skagit Yearling,0.5164286685586883
seabirds predation,1_2,7,COY,Coho other Yearling,0.6547394972250348
seabirds predation,1_2,7,CSN,Chinook Snohomish Subyearling,0.041885164043315076
seabirds predation,1_2,7,CSS,Chinook Skagit Subyearling,0.004810424679831248
seabirds predation,1_2,7,CSY,Chinook Skagit Yearling,0.11493402993901011
seabirds predation,1_2,7,CYE,Chinook other Yearling,0.18750922836230155
seabirds predation,1_2,7,PIS,Pink Salmon Subyearling,0.7899417972988889
seabirds predation,1_2,7,SAF,Strait of Georgia salmonids,0.19597876066414607
seabirds predation,1_2,7,SAL,Other salmonids,0.5676083096996783
seabirds predation,1_2,8,CDS,Chinook Duwamish Subyearling,0.26838565921295504
seabirds predation,1_2,8,CHC,Chinook Hood Canal Subyearling,3.65228463982353e-4
seabirds predation,1_2,8,CHS,Chinook Hatch Subyearling,0.2790479680754146
seabirds predation,1_2,8,CHY,Chinook Hatch Yearling,0.30531114179917546
seabirds predation,1_2,8,CKS,Chinook other Subyearling,0.349680864461254
seabirds predation,1_2,8,CMF,Chum Fall Subyearling,0.46539303026561113
seabirds predation,1_2,8,CMH,Chum Hood Canal summer run Subyearling,0.4845845084430221
seabirds predation,1_2,8,CMS,Chum Hatch Subyearling,0.7102011468669814
seabirds predation,1_2,8,CNS,Chinook Nisqually Subyearling,0.9747688145048146
seabirds predation,1_2,8,CNY,Chinook Nisqually Yearling,0.07545050773121807
seabirds predation,1_2,8,COD,Coho Deep South Yearling,0.17334348303149452
seabirds predation,1_2,8,COH,Coho Hatch Yearling,0.25696105912347883
seabirds predation,1_2,8,COS,Coho Skagit Yearling,0.4710012759259535
seabirds predation,1_2,8,COY,Coho other Yearling,0.6466486880957408
seabirds predation,1_2,8,CSN,Chinook Snohomish Subyearling,0.11946590349881944
seabirds predation,1_2,8,CSS,Chinook Skagit Subyearling,0.020876092955626067
seabirds predation,1_2,8,CSY,Chinook Skagit Yearling,0.23762806708476472
seabirds predation,1_2,8,CYE,Chinook other Yearling,0.3209607713971134
seabirds predation,1_2,8,PIS,Pink Salmon Subyearling,0.8036691649029735
seabirds predation,1_2,8,SAF,Strait of Georgia salmonids,0.19365649077314817
seabirds predation,1_2,8,SAL,Other salmonids,0.726867229760236
spiny dogfish predation,0_8,1,CDS,Chinook Duwamish Subyearling,0.1765739863378157
spiny dogfish predation,0_8,1,CHC,Chinook Hood Canal Subyearling,1.303083285634145e-4
spiny dogfish predation,0_8,1,CHS,Chinook Hatch Subyearling,0.23046908497278537
spiny dogfish predation,0_8,1,CHY,Chinook Hatch Yearling,0.22968652771824183
spiny dogfish predation,0_8,1,CKS,Chinook other Subyearling,0.25374796663731275
spiny dogfish predation,0_8,1,CMF,Chum Fall Subyearling,0.7147762925380566
spiny dogfish predation,0_8,1,CMH,Chum Hood Canal summer run Subyearling,0.6039767826715652
spiny dogfish predation,0_8,1,CMS,Chum Hatch Subyearling,0.7304758912298247
spiny dogfish predation,0_8,1,CNS,Chinook Nisqually Subyearling,4.809493860992027e-5
spiny dogfish predation,0_8,1,CNY,Chinook Nisqually Yearling,0.06301404574472952
spiny dogfish predation,0_8,1,COD,Coho Deep South Yearling,0.18565533204756546
spiny dogfish predation,0_8,1,COH,Coho Hatch Yearling,0.24835747019885535
spiny dogfish predation,0_8,1,COS,Coho Skagit Yearling,0.5046931068223346
spiny dogfish predation,0_8,1,COY,Coho other Yearling,0.6520161892575567
spiny dogfish predation,0_8,1,CSN,Chinook Snohomish Subyearling,0.09017956497441011
spiny dogfish predation,0_8,1,CSS,Chinook Skagit Subyearling,0.006699197389131994
spiny dogfish predation,0_8,1,CSY,Chinook Skagit Yearling,0.15361428319810483
spiny dogfish predation,0_8,1,CYE,Chinook other Yearling,0.20783830399051895
spiny dogfish predation,0_8,1,PIS,Pink Salmon Subyearling,0.7851197816210435
spiny dogfish predation,0_8,1,SAF,Strait of Georgia salmonids,0.1847592436638194
spiny dogfish predation,0_8,1,SAL,Other salmonids,0.6342290704750274
spiny dogfish predation,0_8,2,CDS,Chinook Duwamish Subyearling,0.09643311615742219
spiny dogfish predation,0_8,2,CHC,Chinook Hood Canal Subyearling,6.646720587903827e-6
spiny dogfish predation,0_8,2,CHS,Chinook Hatch Subyearling,0.230673943517685
spiny dogfish predation,0_8,2,CHY,Chinook Hatch Yearling,0.19099140263702813
spiny dogfish predation,0_8,2,CKS,Chinook other Subyearling,0.22148088342204855
spiny dogfish predation,0_8,2,CMF,Chum Fall Subyearling,0.5756604963440844
spiny dogfish predation,0_8,2,CMH,Chum Hood Canal summer run Subyearling,0.554869551746665
spiny dogfish predation,0_8,2,CMS,Chum Hatch Subyearling,0.7212160306849302
spiny dogfish predation,0_8,2,CNS,Chinook Nisqually Subyearling,0.1177490555696115
spiny dogfish predation,0_8,2,CNY,Chinook Nisqually Yearling,0.03367278522376126
spiny dogfish predation,0_8,2,COD,Coho Deep South Yearling,0.1972865242818638
spiny dogfish predation,0_8,2,COH,Coho Hatch Yearling,0.26131216910517013
spiny dogfish predation,0_8,2,COS,Coho Skagit Yearling,0.5279987214347136
spiny dogfish predation,0_8,2,COY,Coho other Yearling,0.6561734069171354
spiny dogfish predation,0_8,2,CSN,Chinook Snohomish Subyearling,0.07826142160689617
spiny dogfish predation,0_8,2,CSS,Chinook Skagit Subyearling,0.005132452142135677
spiny dogfish predation,0_8,2,CSY,Chinook Skagit Yearling,0.11000024084000261
spiny dogfish predation,0_8,2,CYE,Chinook other Yearling,0.19357548880412542
spiny dogfish predation,0_8,2,PIS,Pink Salmon Subyearling,0.8049912169366358
spiny dogfish predation,0_8,2,SAF,Strait of Georgia salmonids,0.1939406418395231
spiny dogfish predation,0_8,2,SAL,Other salmonids,0.6201796628477602
spiny dogfish predation,0_8,3,CDS,Chinook Duwamish Subyearling,0.1990142350753059
spiny dogfish predation,0_8,3,CHC,Chinook Hood Canal Subyearling,1.2477141545128896e-4
spiny dogfish predation,0_8,3,CHS,Chinook Hatch Subyearling,0.24683791635569283
spiny dogfish predation,0_8,3,CHY,Chinook Hatch Yearling,0.24024408045453663
spiny dogfish predation,0_8,3,CKS,Chinook other Subyearling,0.2549622578023875
spiny dogfish predation,0_8,3,CMF,Chum Fall Subyearling,0.46665917183524963
spiny dogfish predation,0_8,3,CMH,Chum Hood Canal summer run Subyearling,0.49937025792977124
spiny dogfish predation,0_8,3,CMS,Chum Hatch Subyearling,0.7107972476320942
spiny dogfish predation,0_8,3,CNS,Chinook Nisqually Subyearling,0.296295305342606
spiny dogfish predation,0_8,3,CNY,Chinook Nisqually Yearling,0.07603573405252116
spiny dogfish predation,0_8,3,COD,Coho Deep South Yearling,0.19206250442794917
spiny dogfish predation,0_8,3,COH,Coho Hatch Yearling,0.26412144641167534
spiny dogfish predation,0_8,3,COS,Coho Skagit Yearling,0.44291600034751133
spiny dogfish predation,0_8,3,COY,Coho other Yearling,0.6538456354409707
spiny dogfish predation,0_8,3,CSN,Chinook Snohomish Subyearling,0.07618608892455844
spiny dogfish predation,0_8,3,CSS,Chinook Skagit Subyearling,0.007131542414444863
spiny dogfish predation,0_8,3,CSY,Chinook Skagit Yearling,0.14499851893269627
spiny dogfish predation,0_8,3,CYE,Chinook other Yearling,0.20943643171928794
spiny dogfish predation,0_8,3,PIS,Pink Salmon Subyearling,0.800499197558577
spiny dogfish predation,0_8,3,SAF,Strait of Georgia salmonids,0.18336482439864207
spiny dogfish predation,0_8,3,SAL,Other salmonids,0.6272377185883177
spiny dogfish predation,0_8,4,CDS,Chinook Duwamish Subyearling,0.1972139894558542
spiny dogfish predation,0_8,4,CHC,Chinook Hood Canal Subyearling,9.65248873909646e-5
spiny dogfish predation,0_8,4,CHS,Chinook Hatch Subyearling,0.23993706691757832
spiny dogfish predation,0_8,4,CHY,Chinook Hatch Yearling,0.23872245585866028
spiny dogfish predation,0_8,4,CKS,Chinook other Subyearling,0.25509197425789454
spiny dogfish predation,0_8,4,CMF,Chum Fall Subyearling,0.46489108044756383
spiny dogfish predation,0_8,4,CMH,Chum Hood Canal summer run Subyearling,0.49938303665451367
spiny dogfish predation,0_8,4,CMS,Chum Hatch Subyearling,0.7106186236860483
spiny dogfish predation,0_8,4,CNS,Chinook Nisqually Subyearling,0.29854852982586416
spiny dogfish predation,0_8,4,CNY,Chinook Nisqually Yearling,0.07658350965343753
spiny dogfish predation,0_8,4,COD,Coho Deep South Yearling,0.19316745053314902
spiny dogfish predation,0_8,4,COH,Coho Hatch Yearling,0.2656771207638001
spiny dogfish predation,0_8,4,COS,Coho Skagit Yearling,0.4462279489269096
spiny dogfish predation,0_8,4,COY,Coho other Yearling,0.6540659492753172
spiny dogfish predation,0_8,4,CSN,Chinook Snohomish Subyearling,0.07841126876381485
spiny dogfish predation,0_8,4,CSS,Chinook Skagit Subyearling,0.007191887454007482
spiny dogfish predation,0_8,4,CSY,Chinook Skagit Yearling,0.14448000140157158
spiny dogfish predation,0_8,4,CYE,Chinook other Yearling,0.20957099974524296
spiny dogfish predation,0_8,4,PIS,Pink Salmon Subyearling,0.8010392966632806
spiny dogfish predation,0_8,4,SAF,Strait of Georgia salmonids,0.1820970807366545
spiny dogfish predation,0_8,4,SAL,Other salmonids,0.6277059896439563
spiny dogfish predation,0_8,5,CDS,Chinook Duwamish Subyearling,0.18974299911221484
spiny dogfish predation,0_8,5,CHC,Chinook Hood Canal Subyearling,3.32914717976326e-4
spiny dogfish predation,0_8,5,CHS,Chinook Hatch Subyearling,0.2708405613913845
spiny dogfish predation,0_8,5,CHY,Chinook Hatch Yearling,0.2942500031051523
spiny dogfish predation,0_8,5,CKS,Chinook other Subyearling,0.2781144893720238
spiny dogfish predation,0_8,5,CMF,Chum Fall Subyearling,0.7325877575860169
spiny dogfish predation,0_8,5,CMH,Chum Hood Canal summer run Subyearling,0.603739659296941
spiny dogfish predation,0_8,5,CMS,Chum Hatch Subyearling,0.7325278250383647
spiny dogfish predation,0_8,5,CNS,Chinook Nisqually Subyearling,0.1470513947402689
spiny dogfish predation,0_8,5,CNY,Chinook Nisqually Yearling,0.07428281554206707
spiny dogfish predation,0_8,5,COD,Coho Deep South Yearling,0.1949847702051835
spiny dogfish predation,0_8,5,COH,Coho Hatch Yearling,0.2642751444396348
spiny dogfish predation,0_8,5,COS,Coho Skagit Yearling,0.4992203883710033
spiny dogfish predation,0_8,5,COY,Coho other Yearling,0.653465015860171
spiny dogfish predation,0_8,5,CSN,Chinook Snohomish Subyearling,0.09313146374593878
spiny dogfish predation,0_8,5,CSS,Chinook Skagit Subyearling,0.006837889975645442
spiny dogfish predation,0_8,5,CSY,Chinook Skagit Yearling,0.14413209066628754
spiny dogfish predation,0_8,5,CYE,Chinook other Yearling,0.20750017966689777
spiny dogfish predation,0_8,5,PIS,Pink Salmon Subyearling,0.7880798398755607
spiny dogfish predation,0_8,5,SAF,Strait of Georgia salmonids,0.19030104903905384
spiny dogfish predation,0_8,5,SAL,Other salmonids,0.6374173158080291
spiny dogfish predation,0_8,6,CDS,Chinook Duwamish Subyearling,0.16472659137726015
spiny dogfish predation,0_8,6,CHC,Chinook Hood Canal Subyearling,2.3698169113989002e-4
spiny dogfish predation,0_8,6,CHS,Chinook Hatch Subyearling,0.27374671904363174
spiny dogfish predation,0_8,6,CHY,Chinook Hatch Yearling,0.3056822581920065
spiny dogfish predation,0_8,6,CKS,Chinook other Subyearling,0.3111660534957755
spiny dogfish predation,0_8,6,CMF,Chum Fall Subyearling,0.7322780960107962
spiny dogfish predation,0_8,6,CMH,Chum Hood Canal summer run Subyearling,0.6046219983436479
spiny dogfish predation,0_8,6,CMS,Chum Hatch Subyearling,0.7324986859018129
spiny dogfish predation,0_8,6,CNS,Chinook Nisqually Subyearling,0.13725567606269606
spiny dogfish predation,0_8,6,CNY,Chinook Nisqually Yearling,0.06798400599531332
spiny dogfish predation,0_8,6,COD,Coho Deep South Yearling,0.19657108730482784
spiny dogfish predation,0_8,6,COH,Coho Hatch Yearling,0.26539776134462306
spiny dogfish predation,0_8,6,COS,Coho Skagit Yearling,0.48039511038571575
spiny dogfish predation,0_8,6,COY,Coho other Yearling,0.6482894226705125
spiny dogfish predation,0_8,6,CSN,Chinook Snohomish Subyearling,0.09240906127386596
spiny dogfish predation,0_8,6,CSS,Chinook Skagit Subyearling,0.012044535747991504
spiny dogfish predation,0_8,6,CSY,Chinook Skagit Yearling,0.1931943017564133
spiny dogfish predation,0_8,6,CYE,Chinook other Yearling,0.30241352834199536
spiny dogfish predation,0_8,6,PIS,Pink Salmon Subyearling,0.7677806615421127
spiny dogfish predation,0_8,6,SAF,Strait of Georgia salmonids,0.19095217134113276
spiny dogfish predation,0_8,6,SAL,Other salmonids,0.7060059921845949
spiny dogfish predation,0_8,7,CDS,Chinook Duwamish Subyearling,0.12305464123202792
